TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value
TOX-89626,,"4-[(3,4,5-triacetyloxyoxan-2-yl)amino]benzoic acid",13103292,CC(=O)OC1COC(Nc2ccc(C(=O)O)cc2)C(OC(C)=O)C1OC(C)=O,AWKBHLIGHXPDOV-UHFFFAOYSA-N,0
TOX-89627,,"9,15-dinitro-12-azapentacyclo[11.8.0.02,11.03,8.016,21]henicosa-1(13),2(11),3,5,7,9,14,16,18,20-decaene",154855,O=[N+]([O-])c1cc2[nH]c3cc([N+](=O)[O-])c4ccccc4c3c2c2ccccc12,AGFAJSXQOTVQCE-UHFFFAOYSA-N,1
TOX-89628,,"5,17-dioxaheptacyclo[13.9.0.03,13.04,6.07,12.016,18.019,24]tetracosa-1(15),2,7,9,11,13,19,21,23-nonaene",15619215,c1ccc2c(c1)-c1cc3c(cc1C1OC21)-c1ccccc1C1OC31,VSMKOWQLOSKSCG-UHFFFAOYSA-N,1
TOX-89629,,"2-(hydroxymethyl)-5-imidazo[2,1-f]purin-3-yloxolan-3-ol",4250940,OCC1OC(n2cnc3c2ncn2ccnc32)CC1O,XQQIMTUYVDUWKJ-UHFFFAOYSA-N,0
TOX-89630,,N-(3-chlorophenyl)quinoline-8-sulfonamide,154708,O=S(=O)(Nc1cccc(Cl)c1)c1cccc2cccnc12,WVGYHLJEPXJSCQ-UHFFFAOYSA-N,0
TOX-89631,,"(3R)-3-[(E)-dodec-1-enyl]oxolane-2,5-dione",97290677,CCCCCCCCCC/C=C/[C@H]1CC(=O)OC1=O,WVRNUXJQQFPNMN-GETOMWPZSA-N,0
TOX-89632,,"1,3,5-triazinane-2,4-dione",33674,O=C1NCNC(=O)N1,YTFXKURWTLWPKK-UHFFFAOYSA-N,1
TOX-89633,,"N,2,3,5-tetramethylquinoxalin-6-amine",154764,CNc1ccc2nc(C)c(C)nc2c1C,DHBHRJHVDXIOKB-UHFFFAOYSA-N,1
TOX-89634,,"methyl 5-(hydroxyamino)-3,4-diphenylfuran-2-carboxylate",159352,COC(=O)c1oc(NO)c(-c2ccccc2)c1-c1ccccc1,VHROZHSFUMYLPL-UHFFFAOYSA-N,0
TOX-89635,,"pentacyclo[14.2.1.03,8.09,18.012,17]nonadeca-1,3,5,7,9(18),10,12(17),13,15-nonaen-19-ol",119026,OC1c2cccc3ccc4c5ccccc5cc1c4c23,GESJVEUWYDSOMJ-UHFFFAOYSA-N,1
TOX-89636,,"methyl 5-amino-3,4-dichlorofuran-2-carboxylate",14468786,COC(=O)c1oc(N)c(Cl)c1Cl,CAYFSISDGNLQFJ-UHFFFAOYSA-N,0
TOX-89637,,"4,11-dioxatricyclo[5.3.1.03,5]undeca-1,6-diene",73744427,C1=C2CCCC(=CC3OC13)O2,KYCRATASIVVMCZ-UHFFFAOYSA-N,0
TOX-89638,merbarone,"4,6-dioxo-N-phenyl-2-sulfanylidene-1,3-diazinane-5-carboxamide",4990817,O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,JARCFMKMOFFIGZ-UHFFFAOYSA-N,0
TOX-89639,,6-chloro-3-nitro-2-(propylamino)benzoic acid,86141311,CCCNc1c([N+](=O)[O-])ccc(Cl)c1C(=O)O,IGPPDVOGRBZBFF-UHFFFAOYSA-N,0
TOX-89640,TRIPHENYLENE,triphenylene,9170,c1ccc2c(c1)c1ccccc1c1ccccc21,SLGBZMMZGDRARJ-UHFFFAOYSA-N,1
TOX-89641,,"N-[4-(4-nitrophenyl)-1,3-thiazol-2-yl]formamide",149852,O=CNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,YWERQGYOIRHPNA-UHFFFAOYSA-N,1
TOX-89642,,"7,10-dimethylbenzo[c]acridine",16936,Cc1ccc2c(C)c3ccc4ccccc4c3nc2c1,RCWNHXIFXQTICS-UHFFFAOYSA-N,1
TOX-89643,,"7-nitro-2,1-benzothiazole",10261696,O=[N+]([O-])c1cccc2csnc12,IAMBLRQVZCQTNF-UHFFFAOYSA-N,1
TOX-89644,,"(1E,3E,5E,7E,9E)-1-methoxydodeca-1,3,5,7,9-pentaene",92033185,CC/C=C/C=C/C=C/C=C/C=C/OC,PNDQMTHVYOUHCS-ISFAVVKVSA-N,1
TOX-89645,,"1-pentyl-1a,9b-dihydrophenanthro[9,10-b]azirine",150341,CCCCCN1C2c3ccccc3-c3ccccc3C21,XMPFNEBCESSDIS-UHFFFAOYSA-N,1
TOX-89646,,N-butyl-N-(3-oxobutyl)nitrous amide,43768,CCCCN(CCC(C)=O)N=O,YZNDPHYLLZSGTF-UHFFFAOYSA-N,1
TOX-89647,,1-methylbenzo[a]pyrene,38520,Cc1ccc2ccc3cc4ccccc4c4ccc1c2c34,WMAYPBMLSQKCHA-UHFFFAOYSA-N,1
TOX-89648,,"2-methoxy-6-methyl-11H-indolo[3,2-c]quinoline-1,4-dione",5488164,COC1=CC(=O)c2[nH]c(C)c3c4ccccc4nc-3c2C1=O,LMAQCGJZEPBDFO-UHFFFAOYSA-N,1
TOX-89649,,"2-nitropentacyclo[12.3.1.04,17.07,16.010,15]octadecane",54318619,O=[N+]([O-])C1=Cc2ccc3ccc4cccc5cc1c2c3c45,FFZDOOWHSFZOBH-UHFFFAOYSA-N,1
TOX-89650,,N-hydroxyquinoline-8-sulfonamide,154717,O=S(=O)(NO)c1cccc2cccnc12,JFTDZIDCQPHSCN-UHFFFAOYSA-N,0
TOX-89651,,"2-(hydroxymethyl)-5-imidazo[2,1-f]purin-3-yloxolane-3,4-diol",3260,OCC1OC(n2cnc3c2ncn2ccnc32)C(O)C1O,LRPBXXZUPUBCAP-UHFFFAOYSA-N,0
TOX-89652,,3-nitrobutan-2-ol,93025,CC(O)C(C)[N+](=O)[O-],OJVOGABFNZDOOZ-UHFFFAOYSA-N,0
TOX-89653,,"(4S,4aR,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide",54685767,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@H]12,NWXMGUDVXFXRIG-FYHUAQAWSA-N,0
TOX-89654,Benz(l)aceanthrylene,"pentacyclo[11.6.1.02,11.03,8.017,20]icosa-1(20),2(11),3,5,7,9,12,14,16,18-decaene",105092,C1=Cc2c3c1cccc3cc1ccc3ccccc3c21,ICRHCNSZHYPRNZ-UHFFFAOYSA-N,1
TOX-89655,,"1,2,3,4-tetrabromo-5,6-dimethylbenzene",17771,Cc1c(C)c(Br)c(Br)c(Br)c1Br,WVJRAJZMOVQFEC-UHFFFAOYSA-N,0
TOX-89656,,N-[4-[4-(hydroxyamino)phenoxy]phenyl]acetamide,154813,CC(=O)Nc1ccc(Oc2ccc(NO)cc2)cc1,HDOYZSLMLJKAPW-UHFFFAOYSA-N,1
TOX-89657,,N-hydroxy-N-phenylformamide,13310380,O=CN(O)c1ccccc1,FWUDLKMCWUETIP-UHFFFAOYSA-N,0
TOX-89658,,"ethyl (9Z,12Z,15Z)-octadeca-9,12,15-trienoate",5367460,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,JYYFMIOPGOFNPK-AGRJPVHOSA-N,1
TOX-89659,beta-L-ddC,"4-amino-1-[(2S,5R)-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one",455271,Nc1ccn([C@@H]2CC[C@H](CO)O2)c(=O)n1,WREGKURFCTUGRC-SVRRBLITSA-N,1
TOX-89660,,"2-(3-chlorophenyl)-1,3-benzoxazole",155627,Clc1cccc(-c2nc3ccccc3o2)c1,YWFLVBNFDFMBIH-UHFFFAOYSA-N,0
TOX-89661,ETHYL BENZENESULFONATE,ethyl benzenesulfonate,10585,CCOS(=O)(=O)c1ccccc1,XDRMBCMMABGNMM-UHFFFAOYSA-N,1
TOX-89662,,6-fluorobenzo[h]quinoline,154782,Fc1cc2cccnc2c2ccccc12,CPMBCCFTJUTMRD-UHFFFAOYSA-N,1
TOX-89663,,(E)-[(8aS)-8aH-phthalazin-1-ylidene]hydrazine,98044365,N/N=C1\N=NC=C2C=CC=C[C@@H]21,WPBPIIQLGGMJCS-AHHRJZGPSA-N,1
TOX-89664,,2-methylbutane,6556,CCC(C)C,QWTDNUCVQCZILF-UHFFFAOYSA-N,0
TOX-89665,,"pyrido[3,4-d]pyridazin-1-ylhydrazine",154773,NNc1nncc2cnccc12,HLJOHDWUPCYMIB-UHFFFAOYSA-N,1
TOX-89666,,"2-nitro-N-[5-nitro-1-(2-nitrobenzoyl)-2,1-benzothiazol-3-ylidene]benzamide",13683729,O=C(/N=c1\sn(C(=O)c2ccccc2[N+](=O)[O-])c2ccc([N+](=O)[O-])cc12)c1ccccc1[N+](=O)[O-],KTUJCZWYAJFUJS-UHFFFAOYSA-N,1
TOX-89667,,"7,9,11-trimethylbenzo[c]acridine",40128,Cc1cc(C)c2nc3c(ccc4ccccc43)c(C)c2c1,ZEQJEFOPTOCNRF-UHFFFAOYSA-N,1
TOX-89668,,"[(2R)-2-ethylhexyl] 2-cyano-3,3-diphenylprop-2-enoate",40424580,CCCC[C@@H](CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,FMJSMJQBSVNSBF-LJQANCHMSA-N,0
TOX-89669,,"4-[(6-methoxypyridin-3-yl)diazenyl]-N,N-dimethylaniline",85861684,COc1ccc(N=Nc2ccc(N(C)C)cc2)cn1,YLTNBKNUTOITRC-UHFFFAOYSA-N,1
TOX-89670,,"2-oxatetracyclo[6.6.2.04,16.011,15]hexadeca-1(14),4,6,8(16),9,11(15),12-heptaen-3-one",159957,O=c1oc2cccc3ccc4cccc1c4c32,SJXDHZGVKPNCHK-UHFFFAOYSA-N,0
TOX-89671,,"(4R)-2-amino-4,5-dihydro-1,3-thiazole-4-carboxylic acid",7272538,NC1=N[C@H](C(=O)O)CS1,VHPXSBIFWDAFMB-REOHCLBHSA-N,0
TOX-89672,,"4,5-dihydro-[1,3]thiazolo[4,5-f]quinolin-2-amine",130793,Nc1nc2c(s1)CCc1ncccc1-2,XZGDXGZXOFWKHB-UHFFFAOYSA-N,1
TOX-89673,,benzo[a]pyren-1-amine,124834,Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,WIMQQKPBZXDQBF-UHFFFAOYSA-N,1
TOX-89674,,"3,6,8-trinitro-9H-pyrido[3,4-b]indole",154559,O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]c3cnc([N+](=O)[O-])cc3c2c1,OBJLATZMUCRDPK-UHFFFAOYSA-N,1
TOX-89675,TRIOCTYL PHOSPHATE,trioctyl phosphate,15733,CCCCCCCCOP(=O)(OCCCCCCCC)OCCCCCCCC,WVPGXJOLGGFBCR-UHFFFAOYSA-N,0
TOX-89676,DITRIDECYL PHTHALATE,"ditridecyl benzene-1,2-dicarboxylate",8379,CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,YCZJVRCZIPDYHH-UHFFFAOYSA-N,0
TOX-89677,,N-(2-hydroxyethyl)dodecanamide,8899,CCCCCCCCCCCC(=O)NCCO,QZXSMBBFBXPQHI-UHFFFAOYSA-N,0
TOX-89678,,10-methylbenzo[a]pyrene,44392,Cc1cccc2cc3ccc4cccc5ccc(c12)c3c45,COOUMHVNORGIOH-UHFFFAOYSA-N,1
TOX-89679,,N-methyl-4-phenyldiazenylaniline,12137,CNc1ccc(N=Nc2ccccc2)cc1,DKOXITJAUZNAPK-UHFFFAOYSA-N,1
TOX-89680,,"(2R)-2-(2,2-dicyclohexylethyl)piperidine",38988177,C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1,CYXKNKQEMFBLER-GOSISDBHSA-N,0
TOX-89681,,"N,N-dimethyl-4-[(E)-2-phenylethenyl]aniline",640024,CN(C)c1ccc(/C=C/c2ccccc2)cc1,XGHHHPDRXLIMPM-CMDGGOBGSA-N,1
TOX-89682,,5-cyclopropyl-2-methylpyrazol-3-amine,2735311,Cn1nc(C2CC2)cc1N,YWHWPIRLFHZSFS-UHFFFAOYSA-N,1
TOX-89683,,N-ethyl-N-(4-hydroxybutyl)nitrous amide,41223,CCN(CCCCO)N=O,SAWPRHGGVOPPSR-UHFFFAOYSA-N,1
TOX-89684,,"(13R,15S)-9-nitro-14-oxahexacyclo[10.7.2.02,7.08,21.013,15.016,20]henicosa-1(20),2,4,6,8,10,12(21),16,18-nonaene",92290122,O=[N+]([O-])c1ccc2c3c4c(cccc4c4ccccc4c13)[C@@H]1O[C@H]21,YXCUTAHELJGPFG-VQTJNVASSA-N,1
TOX-89685,,4-[(E)-2-(4-chlorophenyl)ethenyl]aniline,6439866,Nc1ccc(/C=C/c2ccc(Cl)cc2)cc1,XPIHDAPOGFAZLY-OWOJBTEDSA-N,1
TOX-89686,,5-carbamoyl-1H-imidazole-4-diazonium,81485,N#[N+]c1nc[nH]c1C(N)=O,NPULRJKDSGAKML-UHFFFAOYSA-O,1
TOX-89687,,2-(naphthalen-1-yloxymethyl)oxirane,91521,c1ccc2c(OCC3CO3)cccc2c1,QYYCPWLLBSSFBW-UHFFFAOYSA-N,1
TOX-89688,,5-[(2-hydroxynaphthalen-1-yl)diazenyl]-2-methylbenzenesulfonic acid,136010809,Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,ZWPMSTPDPLMZPM-UHFFFAOYSA-N,0
TOX-89689,Spirohydantoin aziridine,"3-[2-(aziridin-1-yl)ethyl]-1,3-diazaspiro[4.5]decane-2,4-dione",128068,O=C1NC2(CCCCC2)C(=O)N1CCN1CC1,YXDMBBDFYLRLKK-UHFFFAOYSA-N,1
TOX-89690,,"14-oxa-6-azatetracyclo[8.5.0.02,7.013,15]pentadeca-1(10),2(7),3,5,8-pentaene-11,12-diol",147461,OC1c2ccc3ncccc3c2C2OC2C1O,HYOVVAPZJIOXEQ-UHFFFAOYSA-N,0
TOX-89691,,"(2S)-3-chloropropane-1,2-diol",148904,OC[C@H](O)CCl,SSZWWUDQMAHNAQ-GSVOUGTGSA-N,1
TOX-89692,Valtrate,"[(1S,6S,7R,7aS)-4-(acetyloxymethyl)-1-(3-methylbutanoyloxy)spiro[6,7a-dihydro-1H-cyclopenta[c]pyran-7,2'-oxirane]-6-yl] 3-methylbutanoate",442436,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)C)[C@]21CO1,BDIAUFOIMFAIPU-KVJIRVJXSA-N,1
TOX-89693,,1-methylbenzimidazol-2-amine,74187,Cn1c(N)nc2ccccc21,XDFZKQJLNGNJAN-UHFFFAOYSA-N,1
TOX-89694,,"3,6,6a-trihydroxy-6-(1H-indol-3-ylmethyl)-3,3a-dihydro-2H-furo[3,2-b]furan-5-one",358022,O=C1OC2C(O)COC2(O)C1(O)Cc1c[nH]c2ccccc12,OMSJCIOTCFHSIT-UHFFFAOYSA-N,0
TOX-89695,ACEPHENANTHRYLENE,acephenanthrylene,9143,C1=Cc2cc3ccccc3c3cccc1c23,SQFPKRNUGBRTAR-UHFFFAOYSA-N,1
TOX-89696,Lanuginosine,"16-methoxy-3,5-dioxa-11-azapentacyclo[10.7.1.02,6.08,20.014,19]icosa-1(20),2(6),7,9,11,14(19),15,17-octaen-13-one",97622,COc1ccc2c(c1)C(=O)c1nccc3cc4c(c-2c13)OCO4,WLXLLQQGGGHOMA-UHFFFAOYSA-N,1
TOX-89697,,N-[5-(dimethylamino)-2-(pyridin-3-yldiazenyl)phenyl]acetamide,71367136,CC(=O)Nc1cc(N(C)C)ccc1N=Nc1cccnc1,SSTXRXBEFLNCQG-UHFFFAOYSA-N,0
TOX-89698,,8-bromooctanoic acid,548275,O=C(O)CCCCCCCBr,BKJFDZSBZWHRNH-UHFFFAOYSA-N,1
TOX-89699,,4-(4-amino-3-fluorophenyl)-2-fluoroaniline,196976,Nc1ccc(-c2ccc(N)c(F)c2)cc1F,LVNPGQZSPDFZNC-UHFFFAOYSA-N,1
TOX-89700,,benzo[b]pyren-6-ylmethanol,30544,OCc1c2ccccc2c2ccc3cccc4ccc1c2c43,FJQLVOHCPDYIFE-UHFFFAOYSA-N,1
TOX-89701,,"6-methyl-8,9-dihydrobenzo[a]anthracene-8,9-diol",73744430,Cc1cc2ccccc2c2cc3c(cc12)C(O)C(O)C=C3,LEBUMELHEOWISN-UHFFFAOYSA-N,1
TOX-89702,,"7-chlorophenazine-2,3-diamine",145755,Nc1cc2nc3ccc(Cl)cc3nc2cc1N,SAKWMMOWGNCYFV-UHFFFAOYSA-N,1
TOX-89703,,"3-chloro-1,2-benzothiazol-7-amine",198767,Nc1cccc2c(Cl)nsc12,QEMAADKFXFAFPL-UHFFFAOYSA-N,1
TOX-89704,,2-(naphthalen-2-yloxymethyl)oxirane,92995,c1ccc2cc(OCC3CO3)ccc2c1,BKYSFVJCBRHGMA-UHFFFAOYSA-N,1
TOX-89705,,"2,7-dimethyl-9H-fluorene",101347,Cc1ccc2c(c1)Cc1cc(C)ccc1-2,KRPHZIRPXLJJIZ-UHFFFAOYSA-N,0
TOX-89706,,N-methyl-N-[[3-(trifluoromethyl)phenyl]methyl]nitrous amide,113508,CN(Cc1cccc(C(F)(F)F)c1)N=O,WPZHPVZYKDCUQT-UHFFFAOYSA-N,1
TOX-89707,,"2,3-dichlorobenzaldehyde",35745,O=Cc1cccc(Cl)c1Cl,LLMLNAVBOAMOEE-UHFFFAOYSA-N,0
TOX-89708,,"N-(3,4-dichlorophenyl)-N-hydroxyformamide",150306,O=CN(O)c1ccc(Cl)c(Cl)c1,QTFADPVPWXHNCA-UHFFFAOYSA-N,0
TOX-89709,,"2-[(4-amino-9,10-dioxoanthracen-1-yl)amino]-5-methylbenzenesulfonic acid",147945556,Cc1ccc(Nc2ccc(N)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1,IMOYUMWGJOTJTF-UHFFFAOYSA-N,1
TOX-89710,,"1,10,13-trimethyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-3,17-dione",13371250,CC1=CC(=O)C=C2CCC3C4CCC(=O)C4(C)CCC3C12C,PEPMWUSGRKINHX-UHFFFAOYSA-N,0
TOX-89711,,(7-methylbenzo[c]acridin-10-yl)methanol,154748,Cc1c2ccc(CO)cc2nc2c1ccc1ccccc12,RFUAMQCKKXWCFF-UHFFFAOYSA-N,1
TOX-89712,,2-ethyl-3-phenyloxirane,10877277,CCC1OC1c1ccccc1,BAFMBHJRYJBYQD-UHFFFAOYSA-N,0
TOX-89713,p-Isopropoxydiphenylamine,N-phenyl-4-propan-2-yloxyaniline,7574,CC(C)Oc1ccc(Nc2ccccc2)cc1,CVVFFUKULYKOJR-UHFFFAOYSA-N,0
TOX-89714,,(Z)-1-(5-nitrofuran-2-yl)-N-pyrazol-1-ylmethanimine,5479103,O=[N+]([O-])c1ccc(/C=N/n2cccn2)o1,DQXWSAXEIGMNAX-POHAHGRESA-N,1
TOX-89715,,"(1R,12aR,12bR)-1,4,9,12b-tetrahydroxy-2,11,12,12a-tetrahydro-1H-perylene-3,10-dione",129522014,O=C1CC[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)[C@H](O)CC3=O,IBJQWUOEZZLWJA-RRHAMDBCSA-N,1
TOX-89716,Hippurohydroxamic acid,N-[2-(hydroxyamino)-2-oxoethyl]benzamide,15160,O=C(CNC(=O)c1ccccc1)NO,WYFKHRKLNSAEBW-UHFFFAOYSA-N,1
TOX-89717,,"(3S)-6-chloro-2-methyl-1,1-dioxo-3-(2,2,2-trifluoroethylsulfanylmethyl)-3,4-dihydro-1lambda6,2,4-benzothiadiazine-7-sulfonamide",12876779,CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,CYLWJCABXYDINA-JTQLQIEISA-N,0
TOX-89718,,"(1R,2R)-6-nitro-1,2-dihydrochrysene-1,2-diol",15509518,O=[N+]([O-])c1cc2c3c(ccc2c2ccccc12)[C@@H](O)[C@H](O)C=C3,LZFRXTYVXJWZHG-QZTJIDSGSA-N,1
TOX-89719,,N-(4-chlorophenyl)-N-hydroxy-2-methylpropanamide,155421,CC(C)C(=O)N(O)c1ccc(Cl)cc1,KRGWQBOHIMIWNB-UHFFFAOYSA-N,1
TOX-89720,Oracine,"6-[2-(2-hydroxyethylamino)ethyl]indeno[1,2-c]isoquinoline-5,11-dione",160047,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCNCCO,LRHPCRBOMKRVOA-UHFFFAOYSA-N,0
TOX-89721,,phenanthren-2-amine,76893,Nc1ccc2c(ccc3ccccc32)c1,ZEAWSFHWVLOENK-UHFFFAOYSA-N,1
TOX-89722,,"(1S,2S,5S)-2-[[(1S,2S,5S)-6-oxabicyclo[3.1.0]hexan-2-yl]oxy]-6-oxabicyclo[3.1.0]hexane",119025951,C1C[C@@H]2O[C@@H]2[C@H]1O[C@H]1CC[C@@H]2O[C@H]12,ADAHGVUHKDNLEB-KZZCMQFTSA-N,0
TOX-89723,,4-phenoxyaniline,8764,Nc1ccc(Oc2ccccc2)cc1,WOYZXEVUWXQVNV-UHFFFAOYSA-N,1
TOX-89724,,4-chloro-3-(trifluoromethyl)aniline,67574,Nc1ccc(Cl)c(C(F)(F)F)c1,ASPDJZINBYYZRU-UHFFFAOYSA-N,0
TOX-89725,,2-bromo-N-(4-methylphenyl)acetamide,94722,Cc1ccc(NC(=O)CBr)cc1,PJQGCAMZLLGJBY-UHFFFAOYSA-N,0
TOX-89726,,(Z)-3-(5-nitrofuran-2-yl)-N-propan-2-ylprop-2-enamide,6440756,CC(C)NC(=O)/C=C\c1ccc([N+](=O)[O-])o1,APOAEUBPCAZTDV-HYXAFXHYSA-N,1
TOX-89727,,"2-bromo-N-[(3,4-dimethoxyphenyl)methyl]propanamide",154556,COc1ccc(CNC(=O)C(C)Br)cc1OC,UGPOMEGHGLOTDU-UHFFFAOYSA-N,1
TOX-89728,,benzo[j]aceanthrylen-10-ol,151975,Oc1cccc2c1ccc1c3c4c(cccc4cc12)C=C3,BKUPCMSCZRGJAI-UHFFFAOYSA-N,1
TOX-89729,,(2R)-2-amino-3-azidopropanoic acid,23623075,[N-]=[N+]=NC[C@@H](N)C(=O)O,CIFCKCQAKQRJFC-UWTATZPHSA-N,1
TOX-89730,,2-acetamido-3-(2-chloroethylsulfanyl)propanoic acid,14059992,CC(=O)NC(CSCCCl)C(=O)O,PUOICJBSGWOTFX-UHFFFAOYSA-N,1
TOX-89731,,1-nitro-4-[(4-nitrophenyl)disulfanyl]benzene,7496,O=[N+]([O-])c1ccc(SSc2ccc([N+](=O)[O-])cc2)cc1,KWGZRLZJBLEVFZ-UHFFFAOYSA-N,1
TOX-89732,,2-ethylfuran,18554,CCc1ccco1,HLPIHRDZBHXTFJ-UHFFFAOYSA-N,0
TOX-89733,,"[(1E)-1,2,3,4,4-pentachlorobuta-1,3-dienyl]sulfanylmethylbenzene",3036876,ClC(Cl)=C(Cl)/C(Cl)=C(\Cl)SCc1ccccc1,OCXCOAHYQNOLST-LUAWRHEFSA-N,1
TOX-89734,,[3-(4-bromophenyl)oxiran-2-yl]-phenylmethanone,12920752,O=C(c1ccccc1)C1OC1c1ccc(Br)cc1,UBCKDZOHNXGSOZ-UHFFFAOYSA-N,0
TOX-89735,,"2-[bis(2-chloroethyl)amino]-2-oxo-1,3,2lambda5-oxazaphosphinan-4-one",33676,O=C1CCOP(=O)(N(CCCl)CCCl)N1,VBMZHOCORXMDJU-UHFFFAOYSA-N,1
TOX-89736,,"2,5,8,15,18,21,24-heptaoxatricyclo[23.4.0.09,14]nonacosane",13742987,C1CCC2OCCOCCOC3CCCCC3OCCOCCOCCOC2C1,IWFZLIOEAYLIQY-UHFFFAOYSA-N,0
TOX-89737,,"2,3,5,6-tetramethylbenzene-1,4-diamine",76548,Cc1c(C)c(N)c(C)c(C)c1N,WCZNKVPCIFMXEQ-UHFFFAOYSA-N,0
TOX-89738,,N-(2-methylphenyl)quinoline-8-sulfonamide,154705,Cc1ccccc1NS(=O)(=O)c1cccc2cccnc12,ZFLOTUDZIFQKAO-UHFFFAOYSA-N,0
TOX-89739,,[12-(hydroxymethyl)benzo[a]anthracen-7-yl]methanol,17375,OCc1c2ccccc2c(CO)c2c1ccc1ccccc12,QFWRHTYGECMMSX-UHFFFAOYSA-N,1
TOX-89740,,N-(3-fluoroquinolin-8-yl)acetamide,154678,CC(=O)Nc1cccc2cc(F)cnc12,UOWTVKOENAIYMG-UHFFFAOYSA-N,1
TOX-89741,,3-[(E)-2-(4-aminophenyl)ethenyl]aniline,5844100,Nc1ccc(/C=C/c2cccc(N)c2)cc1,IXGDBTKLQUHIAX-SNAWJCMRSA-N,1
TOX-89742,,propan-2-yl (E)-3-(5-nitrofuran-2-yl)prop-2-enoate,5386114,CC(C)OC(=O)/C=C/c1ccc([N+](=O)[O-])o1,GLLASCKJCAXNHF-GQCTYLIASA-N,1
TOX-89743,Lactandrate,"[(4aS,4bR,6aS,8S,10aS,10bS,12aS)-10a,12a-dimethyl-2-oxo-3,4,4a,4b,5,6,6a,7,8,9,10,10b,11,12-tetradecahydro-1H-naphtho[2,1-f]quinolin-8-yl] 2-[4-[bis(2-chloroethyl)amino]phenyl]acetate",3034220,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)CC[C@@]43C)[C@@H]1CCC(=O)N2,JMZJBCNHUJOLER-AYQCGTONSA-N,1
TOX-89744,Homobaldrinal,(7-formylcyclopenta[c]pyran-4-yl)methyl 3-methylbutanoate,49999,CC(C)CC(=O)OCc1cocc2c(C=O)ccc1-2,LTVSLKWNAZKBEX-UHFFFAOYSA-N,1
TOX-89745,,"(1S,17S,18R,19R)-20-oxahexacyclo[10.8.1.01,19.02,11.05,10.016,21]henicosa-2(11),3,5,7,9,12(21),13,15-octaene-17,18-diol",101660385,O[C@H]1c2cccc3c2[C@@]2(O[C@@H]2[C@@H]1O)c1ccc2ccccc2c1-3,BZFMVISIXFGYOM-NMLBUPMWSA-N,1
TOX-89746,Pentaerythrityl tetrachloride,"1,3-dichloro-2,2-bis(chloromethyl)propane",76700,ClCC(CCl)(CCl)CCl,KPZGRMZPZLOPBS-UHFFFAOYSA-N,0
TOX-89747,,"cyclohexane-1,4-diamine",18374,NC1CCC(N)CC1,VKIRRGRTJUUZHS-UHFFFAOYSA-N,0
TOX-89748,cysteine-glycine,2-[(2-amino-3-sulfanylpropanoyl)amino]acetic acid,65270,NC(CS)C(=O)NCC(=O)O,ZUKPVRWZDMRIEO-UHFFFAOYSA-N,1
TOX-89749,,acetamido N-methylcarbamate,59886,CNC(=O)ONC(C)=O,KJFYIRGNNOCTLS-UHFFFAOYSA-N,1
TOX-89750,,"17-methyl-4-azahexacyclo[12.6.1.02,12.03,5.06,11.018,21]henicosa-1(21),2(12),6,8,10,13,15,17-octaene",198584,Cc1ccc2cc3c(c4c2c1CC4)C1NC1c1ccccc1-3,QHFPCKVRIBTAMD-UHFFFAOYSA-N,1
TOX-89751,,4-fluoroquinoline,196974,Fc1ccnc2ccccc12,IZCUJTLKJPQFSY-UHFFFAOYSA-N,1
TOX-89752,,"3-amino-N-[4-[(3,6-diazidoacridin-9-yl)amino]phenyl]propane-1-sulfonamide",3030909,N#[N+][N-]c1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3ccc([N-][N+]#N)cc3nc2c1,WCVOECBZKKBSJH-UHFFFAOYSA-N,1
