"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","year","rate","population","prev_rate","rate_diff","percent_different","year_to_site"
"1066",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2007,5.6,67405,12.2,-6.6,-54.0983606557377,0
"1067",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2008,9.9,68103,5.6,4.3,76.7857142857143,-1
"1068",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2012,9.5,68094,9.9,-0.4,-4.04040404040404,-5
"1069",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2013,6.8,68198,9.5,-2.7,-28.4210526315789,-6
"1070",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2015,6.4,68066,6.8,-0.399999999999999,-5.88235294117646,-8
"1071",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2018,7,69410,6.4,0.6,9.37499999999999,-11
"1072",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2019,6.7,69761,7,-0.3,-4.28571428571428,-12
"1073",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2021,8.6,68510,6.7,1.9,28.3582089552239,-14
"1074",10859,"Walker County Marble Top Road MSWL",34.8352777777778,-85.365,"5120 Marble Top Road","Chickamauga","Walker",2007,"IV","https://epd.georgia.gov/document/pdf/23-10859/download","L","small_green ",2022,6.9,68915,8.6,-1.7,-19.7674418604651,-15
"1075",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",1999,5,58160,6.9,-1.9,-27.536231884058,3
"1076",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2001,5,63847,5,0,0,1
"1077",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2002,6.7,66103,5,1.7,34,0
"1078",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2003,8.5,68161,6.7,1.8,26.865671641791,-1
"1079",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2004,10.9,70334,8.5,2.4,28.2352941176471,-2
"1080",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2005,11,73696,10.9,0.0999999999999996,0.917431192660547,-3
"1081",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2006,5.2,77057,11,-5.8,-52.7272727272727,-4
"1082",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2007,8.2,80440,5.2,3,57.6923076923077,-5
"1083",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2008,5.8,82602,8.2,-2.4,-29.2682926829268,-6
"1084",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2009,8.2,83353,5.8,2.4,41.3793103448276,-7
"1085",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2010,6.5,84004,8.2,-1.7,-20.7317073170732,-8
"1086",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2011,7.5,84580,6.5,1,15.3846153846154,-9
"1087",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2013,8.5,85754,7.5,1,13.3333333333333,-11
"1088",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2014,7.5,87615,8.5,-1,-11.7647058823529,-12
"1089",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2016,8.5,90184,7.5,1,13.3333333333333,-14
"1090",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2017,5.8,91600,8.5,-2.7,-31.7647058823529,-15
"1091",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2018,6.5,93503,5.8,0.7,12.0689655172414,-16
"1092",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2019,6.8,94593,6.5,0.3,4.61538461538461,-17
"1093",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2021,10.6,99853,6.8,3.8,55.8823529411765,-19
"1094",10749,"Walton County Landfill",33.835,-83.75,"SR 11 / Roscoe Davis Road","Monroe","Walton",2002,"II","https://epd.georgia.gov/document/pdf/23-10749/download","L","small_green ",2022,7,103065,10.6,-3.6,-33.9622641509434,-20
"1095",10896,"City of Waycross Blackwell Road Landfill",31.195,-82.3480555555555,"1501 Blackwell Street","Waycross","Ware",2008,"IV","https://epd.georgia.gov/document/pdf/23-10896/download","L","small_green ",2002,12,35203,7,5,71.4285714285714,6
"1096",10896,"City of Waycross Blackwell Road Landfill",31.195,-82.3480555555555,"1501 Blackwell Street","Waycross","Ware",2008,"IV","https://epd.georgia.gov/document/pdf/23-10896/download","L","small_green ",2004,12.4,34991,12,0.4,3.33333333333334,4
"1097",10896,"City of Waycross Blackwell Road Landfill",31.195,-82.3480555555555,"1501 Blackwell Street","Waycross","Ware",2008,"IV","https://epd.georgia.gov/document/pdf/23-10896/download","L","small_green ",2005,14.1,35011,12.4,1.7,13.7096774193548,3
"1098",10896,"City of Waycross Blackwell Road Landfill",31.195,-82.3480555555555,"1501 Blackwell Street","Waycross","Ware",2008,"IV","https://epd.georgia.gov/document/pdf/23-10896/download","L","small_green ",2006,10.7,35624,14.1,-3.4,-24.113475177305,2
"1099",10896,"City of Waycross Blackwell Road Landfill",31.195,-82.3480555555555,"1501 Blackwell Street","Waycross","Ware",2008,"IV","https://epd.georgia.gov/document/pdf/23-10896/download","L","small_green ",2008,11.2,36065,10.7,0.5,4.67289719626168,0
"1100",10896,"City of Waycross Blackwell Road Landfill",31.195,-82.3480555555555,"1501 Blackwell Street","Waycross","Ware",2008,"IV","https://epd.georgia.gov/document/pdf/23-10896/download","L","small_green ",2009,13.7,35985,11.2,2.5,22.3214285714286,-1
"1101",10896,"City of Waycross Blackwell Road Landfill",31.195,-82.3480555555555,"1501 Blackwell Street","Waycross","Ware",2008,"IV","https://epd.georgia.gov/document/pdf/23-10896/download","L","small_green ",2013,10.3,35709,13.7,-3.4,-24.8175182481752,-5
"1102",10896,"City of Waycross Blackwell Road Landfill",31.195,-82.3480555555555,"1501 Blackwell Street","Waycross","Ware",2008,"IV","https://epd.georgia.gov/document/pdf/23-10896/download","L","small_green ",2021,13.2,36033,10.3,2.9,28.1553398058252,-13
"1103",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2001,0,6356,13.2,-13.2,-100,6
"1104",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2004,0,6195,0,0,NA,3
"1105",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2007,0,5981,0,0,NA,0
"1106",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2008,0,5942,0,0,NA,-1
"1107",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2010,0,5804,0,0,NA,-3
"1108",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2012,0,5578,0,0,NA,-5
"1109",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2013,0,5558,0,0,NA,-6
"1110",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2016,0,5442,0,0,NA,-9
"1111",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2017,0,5303,0,0,NA,-10
"1112",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2018,0,5251,0,0,NA,-11
"1113",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2019,0,5254,0,0,NA,-12
"1114",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2021,0,5240,0,0,NA,-14
"1115",10852,"Warren County - Shoals Street #2 MSWL",33.3988888888889,-82.6711111111111,"597 Macon Hwy","Warrenton","Warren",2007,"IV","https://epd.georgia.gov/document/pdf/23-10852/download","L","small_green ",2022,0,5155,0,0,NA,-15
"1116",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2001,18.6,26888,0,18.6,Inf,0
"1117",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2002,12.5,27308,18.6,-6.1,-32.7956989247312,-1
"1118",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2005,19.7,28522,12.5,7.2,57.6,-4
"1119",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2006,13.1,28929,19.7,-6.6,-33.502538071066,-5
"1120",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2008,22.3,30042,13.1,9.2,70.2290076335878,-7
"1121",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2009,19.1,30016,22.3,-3.2,-14.3497757847534,-8
"1122",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2014,0,29949,19.1,-19.1,-100,-13
"1123",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2017,13.3,29817,0,13.3,Inf,-16
"1124",10686,"Wayne County - Goose Creek Phase 1 MSWLF",31.6644444444444,-81.9155555555556,"Highway 169 N","Jesup","Wayne",2001,"IV","https://epd.georgia.gov/document/pdf/23-10686/download","L","small_green ",2019,0,29927,13.3,-13.3,-100,-18
"1125",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",1999,4.7,82505,0,4.7,Inf,2
"1126",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2000,5.2,84222,4.7,0.5,10.6382978723404,1
"1127",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2001,9.6,86332,5.2,4.4,84.6153846153846,0
"1128",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2002,7.2,88041,9.6,-2.4,-25,-1
"1129",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2003,7.5,89478,7.2,0.3,4.16666666666666,-2
"1130",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2004,3.7,91842,7.5,-3.8,-50.6666666666667,-3
"1131",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2005,8.9,94162,3.7,5.2,140.540540540541,-4
"1132",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2006,7.4,96408,8.9,-1.5,-16.8539325842697,-5
"1133",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2007,5.2,98654,7.4,-2.2,-29.7297297297297,-6
"1134",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2008,5.3,100546,5.2,0.0999999999999996,1.92307692307692,-7
"1135",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2009,5.1,101009,5.3,-0.2,-3.77358490566038,-8
"1136",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2010,3.3,102934,5.1,-1.8,-35.2941176470588,-9
"1137",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2011,6.3,103184,3.3,3,90.9090909090909,-10
"1138",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2012,3.6,103359,6.3,-2.7,-42.8571428571429,-11
"1139",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2013,4.4,102945,3.6,0.8,22.2222222222222,-12
"1140",10687,"Whitfield Co./Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF",34.6513888888889,-84.9502777777778,"Old Dixie Road","Dalton","Whitfield",2001,"IV","https://epd.georgia.gov/document/pdf/23-10687/download","L","small_green ",2014,3.7,103542,4.4,-0.7,-15.9090909090909,-13
